Player,Year,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,cluster,x_cor,y_cor,Pos
Facundo Campazzo,2021,21.9,1.9,4.8,0.38799999999999996,1.2,3.3,0.36,0.7,1.5,0.452,0.513,1.2,1.4,0.8740000000000001,0.3,1.7,2.0,3.5,1.2,0.2,1.1,2.1,6.2,2,-9.676947266465936,-2.6549371620282636,PG
Clint Capela,2021,30.2,6.6,11.1,0.5920000000000001,0.0,0.0,0.0,6.6,11.1,0.5920000000000001,0.5920000000000001,2.0,3.5,0.569,4.8,9.6,14.4,0.8,0.7,2.1,1.1,2.3,15.2,0,8.769923093287536,12.026034733467501,C
Wendell Carter Jr.,2021,25.5,4.3,8.5,0.511,0.3,0.9,0.306,4.1,7.6,0.537,0.528,2.4,3.3,0.7340000000000001,2.3,5.8,8.2,2.0,0.7,0.8,1.5,2.7,11.4,0,0.46368593328567614,6.029287946487406,C
Wendell Carter Jr.,2021,24.8,4.0,7.9,0.512,0.3,0.7,0.364,3.8,7.2,0.526,0.528,2.6,3.5,0.7390000000000001,2.2,5.6,7.8,2.2,0.6,0.8,1.5,3.0,10.9,0,-0.6628389892445897,5.902698361001897,C
Wendell Carter Jr.,2021,26.8,4.9,9.5,0.511,0.4,1.4,0.259,4.5,8.2,0.552,0.529,2.3,3.1,0.726,2.6,6.1,8.7,1.7,0.8,0.8,1.4,2.3,12.3,0,2.483037002303756,6.025368997501711,C
Michael Carter-Williams,2021,25.8,3.4,8.7,0.389,0.5,2.0,0.24600000000000002,2.9,6.7,0.431,0.41700000000000004,1.6,2.6,0.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,4,-1.8085793745109375,0.9985734420082393,SG
Alex Caruso,2021,21.0,2.3,5.2,0.434,0.9,2.3,0.406,1.3,2.9,0.457,0.525,0.9,1.3,0.645,0.5,2.4,2.9,2.7,1.1,0.2,1.3,1.9,6.3,2,-9.448064604326179,-0.5532046584075122,PG
Willie Cauley-Stein,2021,17.4,2.3,3.6,0.635,0.0,0.2,0.091,2.2,3.3,0.6709999999999999,0.638,1.0,1.5,0.623,1.3,3.3,4.6,0.7,0.4,0.8,0.5,2.3,5.5,2,-12.436014186845513,3.610758502814795,C
Gary Clark,2021,17.3,1.1,3.5,0.305,0.8,2.9,0.287,0.2,0.6,0.391,0.424,0.2,0.3,0.8,0.9,2.2,3.1,0.8,0.3,0.2,0.5,0.9,3.2,2,-15.359894824378502,-0.8251555833133196,SF
Gary Clark,2021,18.2,1.1,3.7,0.305,0.9,3.1,0.287,0.3,0.7,0.391,0.424,0.2,0.3,0.8,0.9,2.3,3.2,0.9,0.3,0.2,0.5,1.0,3.4,2,-14.589118135186512,-1.032186040591799,SF
Brandon Clarke,2021,24.2,4.4,8.5,0.517,0.4,1.3,0.267,4.0,7.2,0.562,0.537,1.3,1.9,0.685,1.6,4.0,5.6,1.6,1.0,0.9,0.6,1.4,10.5,0,-1.6957127617350236,3.619066462835053,PF
Jordan Clarkson,2021,26.6,6.6,15.7,0.42,3.0,8.8,0.34299999999999997,3.6,6.9,0.517,0.515,1.8,2.1,0.8959999999999999,0.7,3.4,4.1,2.4,0.9,0.2,1.7,1.6,18.0,1,8.127462224018407,-3.8210625178014697,SG
Nicolas Claxton,2021,18.0,2.7,4.4,0.597,0.0,0.2,0.2,2.6,4.3,0.613,0.601,0.9,1.8,0.47200000000000003,1.4,3.7,5.1,1.0,0.8,1.1,0.5,2.0,6.2,2,-10.801783558381494,4.2323788323774405,C
John Collins,2021,29.6,6.9,12.4,0.5589999999999999,1.3,3.3,0.38799999999999996,5.7,9.1,0.62,0.61,2.7,3.2,0.833,2.0,5.6,7.5,1.3,0.6,1.0,1.3,3.1,17.8,1,9.213539558194043,3.498586288623943,PF
Mike Conley,2021,29.8,5.7,12.7,0.446,2.7,6.7,0.40700000000000003,2.9,6.0,0.49,0.5539999999999999,2.4,2.8,0.853,0.7,2.7,3.4,6.0,1.4,0.2,2.0,1.9,16.4,1,7.307148142998178,-4.1440387672352355,PG
Pat Connaughton,2021,22.9,2.4,5.6,0.436,1.5,3.9,0.376,1.0,1.7,0.5770000000000001,0.568,0.4,0.6,0.757,0.9,3.9,4.9,1.2,0.7,0.3,0.5,1.5,6.8,2,-8.189201062526156,-0.9153563633537461,SG
DeMarcus Cousins,2021,17.7,3.2,7.6,0.41700000000000004,1.2,3.5,0.348,1.9,4.1,0.475,0.49700000000000005,1.5,2.1,0.725,1.3,5.3,6.6,1.9,0.8,0.6,1.6,2.6,9.0,2,-7.033691999094361,2.924293054992612,C
DeMarcus Cousins,2021,20.2,3.2,8.4,0.376,1.6,4.6,0.336,1.6,3.8,0.426,0.469,1.8,2.4,0.746,1.2,6.4,7.6,2.4,0.8,0.7,1.6,3.0,9.6,2,-4.685248548016398,2.3329106452783885,C
Robert Covington,2021,32.0,2.9,7.3,0.39899999999999997,1.9,5.1,0.38,1.0,2.2,0.44299999999999995,0.532,0.7,0.9,0.825,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.7,8.5,4,-0.8041805859399231,-2.2617077931051,PF
Torrey Craig,2021,18.6,2.7,5.5,0.488,0.9,2.6,0.36,1.8,2.9,0.6,0.5720000000000001,0.5,0.6,0.778,1.3,3.4,4.8,0.9,0.6,0.6,0.7,1.7,6.8,2,-10.176286941000292,1.364868804126939,SF
Jae Crowder,2021,27.4,3.3,8.2,0.40700000000000003,2.5,6.4,0.392,0.8,1.8,0.45799999999999996,0.5589999999999999,1.0,1.3,0.76,0.5,4.2,4.7,2.1,0.8,0.4,0.9,2.1,10.2,4,-2.000439669912461,-4.042401930957659,PF
Seth Curry,2021,28.9,4.5,9.8,0.462,2.2,4.9,0.44299999999999995,2.3,4.8,0.48100000000000004,0.574,1.2,1.4,0.893,0.2,2.2,2.4,2.8,0.8,0.1,1.1,1.7,12.4,4,1.4996013536255033,-4.294033169400657,SG
Stephen Curry,2021,34.1,10.4,21.4,0.483,5.3,12.6,0.42100000000000004,5.1,8.9,0.5710000000000001,0.606,5.8,6.3,0.9179999999999999,0.5,5.0,5.5,5.7,1.2,0.1,3.3,1.9,31.8,3,26.21934419523531,-6.300289692909496,PG
Anthony Davis,2021,32.2,8.4,17.1,0.49200000000000005,0.7,2.7,0.26899999999999996,7.7,14.4,0.535,0.514,4.3,5.8,0.732,1.8,6.2,8.0,3.1,1.2,1.7,2.1,1.7,21.9,3,17.78031528717317,5.421945598127835,PF
Terence Davis,2021,17.0,3.1,7.1,0.436,1.6,4.2,0.37200000000000005,1.5,2.9,0.527,0.545,0.7,0.8,0.8370000000000001,0.3,2.1,2.4,1.3,0.7,0.2,1.0,1.5,8.4,2,-9.466190555456096,-1.425020441047228,SG
Terence Davis,2021,20.5,3.8,8.4,0.45799999999999996,1.9,5.0,0.38299999999999995,1.9,3.4,0.568,0.5720000000000001,1.0,1.3,0.8059999999999999,0.3,2.7,3.0,1.7,0.9,0.3,1.3,1.6,10.6,2,-5.106028680739146,-2.0167456179540024,SG
Gabriel Deck,2021,20.9,2.9,6.8,0.426,0.1,1.6,0.077,2.8,5.1,0.537,0.435,1.6,2.1,0.765,1.8,2.4,4.1,2.5,1.0,0.0,0.4,1.0,7.5,2,-7.055871390524547,1.844258731789483,PF
Matthew Dellavedova,2021,17.2,1.1,4.3,0.25,0.3,1.9,0.16,0.8,2.4,0.32299999999999995,0.28600000000000003,0.3,0.3,1.0,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8,2,-14.595273310029535,-0.7338195087511072,PG
DeMar DeRozan,2021,33.9,7.4,15.1,0.49,0.3,1.3,0.247,7.1,13.8,0.512,0.5,6.4,7.2,0.883,0.7,3.6,4.2,7.1,0.9,0.3,1.9,2.1,21.5,3,17.161961344298486,2.6882886865732756,PF
Hamidou Diallo,2021,23.2,4.2,8.9,0.47700000000000004,0.5,1.5,0.365,3.7,7.4,0.5,0.508,2.4,3.8,0.638,1.2,3.9,5.1,1.9,0.8,0.4,1.4,2.5,11.4,0,-1.1178768021856131,3.5772249276233463,SG
Hamidou Diallo,2021,23.8,4.5,9.3,0.48100000000000004,0.4,1.3,0.293,4.1,8.0,0.512,0.502,2.6,4.1,0.629,1.2,4.0,5.2,2.4,1.0,0.4,1.5,2.6,11.9,0,0.06574533093501499,3.9266581176150637,SG
Hamidou Diallo,2021,22.2,3.8,8.2,0.469,0.8,1.8,0.455,3.0,6.3,0.474,0.52,2.1,3.1,0.6609999999999999,1.2,3.8,5.0,1.1,0.5,0.6,1.3,2.4,10.6,4,-3.0846029395562247,2.4367017959150474,SF
Gorgui Dieng,2021,16.9,2.5,4.9,0.519,1.0,2.2,0.479,1.5,2.7,0.55,0.625,1.7,2.0,0.884,1.3,3.2,4.5,1.3,0.8,0.6,1.0,1.7,7.9,2,-10.518651084723057,1.8118107161684092,C
Spencer Dinwiddie,2021,21.3,2.0,5.3,0.375,0.7,2.3,0.28600000000000003,1.3,3.0,0.444,0.43799999999999994,2.0,2.0,1.0,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,6.7,2,-8.464315250261803,0.7530872677956967,SG
Donte DiVincenzo,2021,27.4,3.9,9.2,0.42200000000000004,2.0,5.2,0.37799999999999995,1.9,4.0,0.478,0.529,0.7,1.0,0.723,1.3,4.4,5.7,3.1,1.1,0.2,1.4,1.7,10.5,4,-0.4498150783413647,-1.8304192532181784,SG
Luka Dončić,2021,34.5,9.9,20.6,0.48,2.9,8.2,0.35100000000000003,7.0,12.3,0.5660000000000001,0.551,5.3,7.3,0.725,0.8,7.2,8.0,8.6,1.0,0.6,4.3,2.3,27.9,3,25.400980120199435,0.19797286560008281,PG
Luguentz Dort,2021,29.7,4.8,12.3,0.387,2.2,6.3,0.34299999999999997,2.6,6.0,0.43200000000000005,0.475,2.3,3.2,0.7440000000000001,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14.0,1,4.964554442388569,-3.2532893135278043,SG
Damyean Dotson,2021,19.4,2.5,6.3,0.38799999999999996,1.0,3.4,0.278,1.5,2.9,0.52,0.46399999999999997,0.5,0.8,0.667,0.1,1.9,2.0,2.0,0.4,0.1,0.9,0.9,6.4,2,-9.967089280504398,-1.6755434474739466,SG
PJ Dozier,2021,21.8,3.0,7.1,0.41700000000000004,0.9,3.0,0.315,2.0,4.1,0.49,0.483,0.8,1.3,0.636,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,7.7,2,-6.800459875009029,-0.14480313144253495,SG
Goran Dragić,2021,26.8,4.8,11.0,0.435,1.8,4.8,0.371,3.0,6.2,0.483,0.515,2.0,2.5,0.8220000000000001,0.5,2.9,3.4,4.4,0.7,0.2,2.3,2.3,13.3,4,2.665771738177933,-2.2895567709382707,PG
Andre Drummond,2021,27.2,6.1,12.5,0.488,0.0,0.2,0.0,6.1,12.3,0.495,0.488,2.7,4.5,0.609,3.6,8.3,11.9,2.1,1.4,1.0,2.8,3.2,15.0,0,7.9546242264978515,10.811267080070278,C
Andre Drummond,2021,28.9,7.2,15.2,0.474,0.0,0.3,0.0,7.2,14.9,0.484,0.474,3.1,5.2,0.597,4.0,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5,0,13.038388513696148,12.503428381262808,C
Andre Drummond,2021,24.9,4.6,8.8,0.522,0.0,0.0,0.0,4.6,8.8,0.522,0.522,2.2,3.5,0.635,2.9,6.8,9.8,1.6,1.2,0.8,2.1,3.9,11.4,0,0.9447076552570253,8.562635229634207,C
Kevin Durant,2021,33.4,9.6,17.7,0.544,2.6,5.5,0.469,7.0,12.2,0.578,0.617,6.1,6.9,0.878,0.4,6.6,7.0,5.3,0.8,1.3,3.5,2.1,27.9,3,22.614213531915723,1.665631467800537,PF
Anthony Edwards,2021,31.9,6.9,16.8,0.414,2.3,7.1,0.327,4.6,9.6,0.48,0.484,2.8,3.6,0.767,0.8,3.9,4.7,2.8,1.1,0.5,2.3,1.8,19.0,1,13.180381622377555,-2.1905875406335475,SG
Henry Ellenson,2021,19.0,2.5,7.0,0.35700000000000004,1.0,4.5,0.222,1.5,2.5,0.6,0.429,1.5,2.0,0.75,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,7.5,2,-8.194343080671677,1.0248457099110866,PF
Wayne Ellington,2021,22.0,3.2,7.3,0.441,2.5,6.0,0.42200000000000004,0.7,1.4,0.524,0.612,0.6,0.8,0.8,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3,9.6,2,-6.516458348013724,-4.872781208842356,SG
Joel Embiid,2021,31.4,9.3,18.0,0.516,1.2,3.1,0.377,8.1,14.9,0.545,0.5489999999999999,9.5,11.0,0.86,2.3,8.4,10.7,2.9,1.0,1.4,3.1,2.4,29.2,3,24.228470601479454,8.447371254375257,C
James Ennis,2021,24.0,2.8,5.9,0.473,1.1,2.5,0.433,1.7,3.4,0.504,0.5660000000000001,1.7,2.1,0.805,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0,8.4,2,-5.854678744008161,-0.12516420239378598,SF
Dante Exum,2021,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.5329999999999999,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8,2,-12.750663408400891,0.019253060842850313,SG
Yogi Ferrell,2021,20.0,4.0,10.5,0.381,1.5,4.5,0.33299999999999996,2.5,6.0,0.41700000000000004,0.452,0.0,1.0,0.0,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5,2,-4.34925474080798,-0.5969963569503015,PG
Dorian Finney-Smith,2021,32.2,3.6,7.8,0.45899999999999996,1.9,5.1,0.38299999999999995,1.6,2.7,0.604,0.584,0.5,0.7,0.769,1.7,3.8,5.5,1.7,0.9,0.4,0.8,2.3,9.6,4,0.11141513725452033,-3.2498435763682045,PF
Malachi Flynn,2021,18.3,2.3,6.3,0.371,1.0,3.1,0.321,1.3,3.2,0.418,0.45,0.8,1.0,0.81,0.2,2.1,2.3,2.7,0.8,0.1,0.9,1.4,6.5,2,-10.28300481495427,-0.9930241902986661,PG
Bryn Forbes,2021,19.4,3.6,7.6,0.47100000000000003,2.2,4.9,0.45,1.4,2.7,0.508,0.616,0.7,0.9,0.7759999999999999,0.2,1.5,1.6,0.6,0.4,0.0,0.6,1.1,10.0,2,-7.2246766361030685,-3.2049469749917465,SG
Evan Fournier,2021,30.0,5.9,12.8,0.461,2.7,6.7,0.41,3.2,6.1,0.516,0.568,2.7,3.4,0.7929999999999999,0.2,2.9,3.1,3.4,1.1,0.5,1.8,2.3,17.2,1,7.7973167838537805,-3.9843460201805962,SF
Evan Fournier,2021,30.3,6.5,14.2,0.461,2.8,7.2,0.38799999999999996,3.7,7.0,0.536,0.56,3.8,4.7,0.797,0.2,2.7,2.9,3.7,1.0,0.3,2.1,2.1,19.7,1,10.786185754664132,-4.0990187138178955,SF
Evan Fournier,2021,29.6,4.6,10.1,0.461,2.6,5.6,0.462,2.1,4.5,0.46,0.589,0.6,0.9,0.75,0.3,3.1,3.4,3.0,1.3,0.6,1.1,2.6,12.5,4,2.1668191716466882,-4.288914908654699,SG
De'Aaron Fox,2021,35.1,9.1,19.1,0.47700000000000004,1.8,5.5,0.322,7.3,13.6,0.539,0.523,5.2,7.2,0.7190000000000001,0.6,2.9,3.5,7.2,1.5,0.5,3.0,2.9,25.2,3,22.25844370438169,-1.1994381991218077,PG
Markelle Fultz,2021,26.9,5.1,13.0,0.39399999999999996,0.5,2.0,0.25,4.6,11.0,0.42,0.413,2.1,2.4,0.895,0.6,2.5,3.1,5.4,1.0,0.3,2.3,2.3,12.9,1,4.650177160881783,1.2813555392358704,PG
Daniel Gafford,2021,17.7,4.0,5.8,0.69,0.0,0.0,0.0,4.0,5.8,0.69,0.69,1.9,3.0,0.627,2.2,3.5,5.7,0.6,0.7,1.9,0.8,2.0,9.9,2,-7.07723746212895,5.723943547053,C
Danilo Gallinari,2021,24.0,4.1,9.4,0.43700000000000006,2.1,5.1,0.41100000000000003,2.0,4.3,0.467,0.5479999999999999,3.2,3.5,0.924,0.3,3.8,4.1,1.5,0.6,0.2,0.9,2.0,13.5,4,-0.13067533180853189,-1.6762482060000816,PF
Darius Garland,2021,33.5,6.8,15.1,0.452,2.0,5.0,0.39399999999999996,4.8,10.1,0.48,0.517,2.1,2.5,0.848,0.4,2.0,2.4,6.2,1.2,0.1,3.1,2.1,17.7,1,12.243670803789842,-3.190513132935068,PG
Marc Gasol,2021,18.9,1.7,3.7,0.45799999999999996,1.0,2.3,0.41200000000000003,0.7,1.4,0.535,0.5870000000000001,0.7,1.0,0.72,0.7,3.4,4.1,2.1,0.5,1.1,1.0,2.2,5.1,2,-12.396657055898498,0.45998063157492186,C
Rudy Gay,2021,21.7,4.3,10.0,0.426,1.7,4.4,0.387,2.6,5.6,0.457,0.511,1.3,1.6,0.789,0.7,4.1,4.8,1.4,0.7,0.6,1.1,1.9,11.4,4,-2.2296124917884512,0.0636765946758294,PF
Paul George,2021,33.7,8.3,17.6,0.469,3.1,7.6,0.41200000000000003,5.1,10.0,0.512,0.5579999999999999,3.7,4.2,0.8759999999999999,0.8,5.7,6.6,5.2,1.2,0.5,3.3,2.5,23.4,3,18.46688428629269,-1.6295981027399276,SF
Taj Gibson,2021,21.0,2.2,3.5,0.63,0.1,0.4,0.2,2.1,3.1,0.679,0.64,1.0,1.3,0.727,2.2,3.3,5.5,0.8,0.7,1.0,0.5,2.3,5.4,2,-10.63215206545205,3.246351684998188,PF
Shai Gilgeous-Alexander,2021,33.7,8.2,16.1,0.508,2.0,4.9,0.418,6.2,11.3,0.547,0.5710000000000001,5.3,6.5,0.8079999999999999,0.5,4.2,4.7,5.9,0.8,0.7,3.0,2.0,23.7,3,18.35306328374174,-0.3124523817033465,SG
Freddie Gillespie,2021,16.7,2.3,4.1,0.565,0.0,0.0,0.0,2.3,4.1,0.565,0.565,1.2,1.5,0.769,2.0,2.4,4.4,0.4,0.5,1.1,0.5,2.1,5.8,2,-12.315423912387432,3.880608360093022,PF
Rudy Gobert,2021,30.9,5.5,8.1,0.675,0.0,0.0,0.0,5.5,8.1,0.679,0.675,3.3,5.3,0.625,3.3,10.0,13.3,1.3,0.6,2.7,1.7,2.3,14.3,0,6.522508420548477,10.533763350951943,C
Aaron Gordon,2021,27.9,4.7,10.1,0.462,1.2,3.6,0.337,3.5,6.5,0.53,0.522,2.0,3.1,0.6459999999999999,1.6,4.3,5.8,3.3,0.7,0.7,2.0,1.8,12.5,4,2.7184729170290582,0.6162404335501259,PF
Aaron Gordon,2021,29.4,5.1,11.7,0.43700000000000006,1.7,4.5,0.375,3.4,7.2,0.475,0.509,2.6,4.2,0.629,1.6,5.1,6.6,4.2,0.6,0.8,2.7,2.0,14.6,1,6.284827386093412,0.9227601010825955,PF
Aaron Gordon,2021,26.3,4.2,8.3,0.5,0.7,2.6,0.267,3.5,5.7,0.606,0.542,1.3,1.8,0.69,1.6,3.3,4.9,2.3,0.7,0.6,1.3,1.7,10.3,4,-1.2049021718114357,0.636805837049062,PF
Eric Gordon,2021,29.2,5.9,13.6,0.433,2.6,7.8,0.32899999999999996,3.3,5.8,0.573,0.527,3.5,4.2,0.825,0.3,1.9,2.1,2.6,0.5,0.5,1.9,1.6,17.8,1,7.990938682281334,-5.189681802960954,SG
Devonte' Graham,2021,30.1,4.6,12.3,0.37799999999999995,3.3,8.7,0.377,1.4,3.6,0.382,0.512,2.3,2.8,0.826,0.4,2.3,2.7,5.4,0.9,0.1,1.6,1.4,14.8,1,5.264170059874243,-7.039727334386706,PG
Jerami Grant,2021,33.9,7.4,17.3,0.429,2.1,6.1,0.35,5.3,11.2,0.473,0.491,5.4,6.4,0.845,0.6,4.0,4.6,2.8,0.6,1.1,2.0,2.3,22.3,3,17.5122955251228,-1.2590097592920606,SF
Danny Green,2021,28.3,3.3,7.9,0.41,2.5,6.3,0.402,0.7,1.6,0.44,0.57,0.4,0.6,0.784,0.8,3.0,3.8,1.7,1.4,0.8,1.0,1.8,9.5,4,-2.556253148156424,-5.088408059792424,SF
Draymond Green,2021,31.4,2.7,6.0,0.445,0.5,2.0,0.27399999999999997,2.1,4.0,0.53,0.491,1.0,1.3,0.78,0.9,6.2,7.1,8.9,1.7,0.8,3.0,3.1,6.9,4,-1.169415447212068,0.7776084426534351,PF
JaMychal Green,2021,19.2,3.0,6.5,0.46299999999999997,1.4,3.4,0.40299999999999997,1.6,3.1,0.529,0.569,0.8,1.0,0.836,1.5,3.4,4.9,0.8,0.5,0.4,0.9,2.4,8.2,2,-8.333803188666975,0.7782548425586694,PF
Jeff Green,2021,27.4,3.7,7.8,0.478,1.4,3.7,0.395,2.3,4.2,0.552,0.5710000000000001,1.9,2.4,0.777,0.5,3.5,4.0,1.7,0.5,0.4,0.8,1.8,10.8,4,-1.1571353059958387,-1.5691353515256818,C
Blake Griffin,2021,26.2,3.8,9.0,0.424,1.6,4.6,0.348,2.2,4.4,0.503,0.513,1.9,2.6,0.7390000000000001,0.7,4.3,5.0,3.1,0.7,0.3,1.4,2.5,11.2,4,-0.4320649316632489,-1.1563338699794135,PF
Blake Griffin,2021,31.3,4.1,11.1,0.365,2.0,6.2,0.315,2.1,4.9,0.429,0.45299999999999996,2.2,3.1,0.71,0.4,4.9,5.2,3.9,0.7,0.1,1.6,2.1,12.3,4,4.383294055577724,-3.0705338034421255,PF
Blake Griffin,2021,21.7,3.7,7.3,0.503,1.3,3.2,0.405,2.3,4.0,0.581,0.593,1.7,2.1,0.7759999999999999,1.1,3.8,4.9,2.4,0.7,0.5,1.2,2.9,10.3,2,-4.518986395187546,0.873714502062398,PF
Rui Hachimura,2021,31.4,5.4,11.3,0.47700000000000004,0.8,2.4,0.32299999999999995,4.6,8.9,0.519,0.511,2.3,3.0,0.775,0.9,4.6,5.5,1.4,0.8,0.1,1.2,2.1,13.9,1,6.384578802234218,1.7981991874584793,PF
Tyrese Haliburton,2021,30.1,5.0,10.7,0.47200000000000003,2.1,5.1,0.409,2.9,5.6,0.529,0.569,0.8,1.0,0.857,0.7,2.3,3.0,5.3,1.3,0.5,1.6,1.4,13.0,4,3.598013390200317,-4.113645762520726,PG
R.J. Hampton,2021,16.9,2.6,5.9,0.436,0.5,1.6,0.29100000000000004,2.1,4.2,0.49,0.47600000000000003,1.0,1.5,0.68,0.5,2.7,3.3,1.5,0.4,0.2,1.0,1.2,6.6,2,-10.734176187548224,1.7025329859627238,PG
R.J. Hampton,2021,24.8,4.2,9.5,0.441,0.8,2.5,0.295,3.4,6.9,0.494,0.48,1.8,2.6,0.667,0.7,3.9,4.6,2.5,0.7,0.3,1.5,1.6,10.8,4,-0.665033718808409,1.159830680458822,SG
Tim Hardaway Jr.,2021,28.4,5.8,13.1,0.447,3.0,7.6,0.396,2.8,5.5,0.518,0.562,2.0,2.4,0.804,0.3,3.1,3.3,1.7,0.4,0.1,0.9,1.6,16.6,1,6.154510439625582,-4.4315917952612836,SG
James Harden,2021,37.1,8.0,17.2,0.46299999999999997,2.8,7.8,0.358,5.2,9.4,0.5489999999999999,0.544,6.5,7.5,0.87,0.8,7.2,8.0,10.9,1.2,0.7,4.1,2.3,25.2,3,22.694021082732462,-1.1991541157140222,PG
James Harden,2021,36.3,7.5,16.9,0.444,3.1,9.0,0.34700000000000003,4.4,7.9,0.556,0.537,6.6,7.5,0.883,0.6,4.5,5.1,10.4,0.9,0.8,4.3,1.8,24.8,3,20.791416315468727,-4.736293729568187,SG
James Harden,2021,37.3,8.1,17.3,0.467,2.7,7.5,0.361,5.4,9.8,0.5479999999999999,0.545,6.5,7.5,0.867,0.9,7.8,8.7,11.0,1.3,0.7,4.1,2.4,25.4,3,23.23120112459419,-0.33154674466094564,PG
Maurice Harkless,2021,21.0,1.9,4.5,0.43,0.7,2.3,0.284,1.3,2.2,0.584,0.503,0.9,1.2,0.78,0.4,2.1,2.4,1.1,0.8,0.5,0.6,2.3,5.5,2,-10.815215593946455,-0.8996171281625622,PF
Maurice Harkless,2021,25.5,2.6,6.0,0.434,0.8,2.9,0.257,1.9,3.1,0.6,0.49700000000000005,1.3,1.6,0.821,0.5,2.5,3.0,1.4,1.1,0.6,0.8,2.8,7.3,4,-5.993579866436975,-1.6974111993161145,PF
Montrezl Harrell,2021,22.9,5.4,8.7,0.624,0.0,0.1,0.0,5.4,8.6,0.635,0.624,2.7,3.8,0.706,2.3,3.9,6.2,1.1,0.7,0.7,1.1,1.9,13.5,0,0.5380651733267157,6.146810215280193,C
Gary Harris,2021,28.6,3.6,9.1,0.396,1.3,3.6,0.344,2.3,5.4,0.431,0.465,1.8,2.1,0.818,0.6,1.6,2.2,2.0,0.8,0.3,0.9,1.9,10.2,4,-0.4207721670390639,-3.071619095498944,SG
Gary Harris,2021,30.6,3.6,8.2,0.442,1.3,3.9,0.32,2.4,4.3,0.556,0.519,1.2,1.6,0.733,0.7,1.8,2.5,1.7,0.9,0.2,0.7,1.9,9.7,4,-0.43745727214509034,-3.7271712717285292,SG
Gary Harris,2021,26.4,3.5,10.0,0.353,1.2,3.3,0.375,2.3,6.7,0.342,0.415,2.4,2.8,0.872,0.4,1.4,1.8,2.4,0.6,0.4,1.2,1.8,10.7,4,-0.42965560171494593,-2.3163367776420016,SG
Joe Harris,2021,31.0,5.2,10.2,0.505,3.1,6.4,0.475,2.1,3.8,0.555,0.654,0.7,0.9,0.778,0.6,3.0,3.6,1.9,0.7,0.2,0.9,2.0,14.1,4,3.7401885490253277,-5.221618189295733,SF
Tobias Harris,2021,32.7,7.7,15.0,0.515,1.4,3.4,0.401,6.4,11.6,0.5479999999999999,0.56,2.9,3.3,0.893,1.0,5.8,6.8,3.6,0.9,0.8,1.8,2.0,19.7,1,14.236492417321054,2.738902598414145,PF
Josh Hart,2021,28.7,3.2,7.3,0.439,1.3,4.1,0.326,1.9,3.2,0.583,0.531,1.5,1.9,0.775,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,4,-1.2369861833912599,0.7571917368219818,SF
Isaiah Hartenstein,2021,17.9,3.3,5.7,0.5820000000000001,0.1,0.4,0.33299999999999996,3.2,5.3,0.6,0.593,1.5,2.2,0.6859999999999999,1.6,4.4,6.0,2.5,0.5,1.2,1.4,2.8,8.3,2,-8.046470019195054,5.184211842319391,C
Killian Hayes,2021,25.1,2.8,7.8,0.36,0.8,2.5,0.295,2.0,5.2,0.392,0.409,0.5,0.6,0.8,0.3,2.5,2.8,5.3,1.0,0.3,3.3,2.1,6.8,4,-4.775233973164517,-1.4586599428024358,PG
Gordon Hayward,2021,34.0,7.1,15.0,0.473,1.9,4.7,0.415,5.1,10.3,0.499,0.537,3.5,4.2,0.843,0.8,5.0,5.9,4.1,1.2,0.3,2.1,1.7,19.6,1,14.423309157243212,0.2184016721754477,SF
Juan Hernangómez,2021,17.4,2.6,5.9,0.44299999999999995,1.1,3.3,0.331,1.5,2.6,0.583,0.535,1.2,1.9,0.621,0.9,3.1,4.0,0.7,0.4,0.1,0.5,1.0,7.5,2,-10.215418898768883,0.5346169145425779,PF
Willy Hernangómez,2021,17.4,3.1,5.5,0.556,0.0,0.2,0.1,3.0,5.3,0.575,0.5579999999999999,1.2,1.8,0.6629999999999999,2.5,4.4,6.9,1.0,0.5,0.5,0.7,1.4,7.4,2,-9.23896361914416,5.950870642596993,C
Tyler Herro,2021,30.5,5.7,13.0,0.441,2.0,5.5,0.364,3.7,7.5,0.49700000000000005,0.518,1.8,2.2,0.8109999999999999,0.5,4.5,4.9,3.3,0.7,0.3,1.9,1.3,15.3,1,7.376267063092972,-1.4807457297833693,SG
